,company_id,created_date,industry,employee_range,job_level,job_function,contact_id,date,timestamp,call_disposition,activity_action,activity_type,activity_name
1027,f560aaa7d33947f,2019-11-13,Software and Technology,100 - 249,C-Level,Marketing,8006408aacc06c840,2019-11-05,2019-11-05T20:05:32.000Z,No Answer,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
1028,f560aaa7d33947f,2019-11-13,Software and Technology,100 - 249,C-Level,Marketing,8006408aacc06c840,2019-11-05,2019-11-05T20:05:32.000Z,No Answer,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1029,f560aaa7d33947f,2019-11-13,Software and Technology,100 - 249,C-Level,Marketing,8006408aacc06c840,2019-11-05,2019-11-05T20:05:32.000Z,No Answer,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance
1030,f560aaa7d33947f,2019-11-13,Software and Technology,100 - 249,C-Level,Marketing,8006408aacc06c840,2019-11-05,2019-11-05T20:05:32.000Z,No Answer,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance
1031,f08ff28450320ea,2019-10-21,Software and Technology,250 - 499,C-Level,Marketing,45567b400bb686a9b,2019-06-19,2019-06-24T12:31:04.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1032,f08ff28450320ea,2019-10-21,Software and Technology,250 - 499,C-Level,Marketing,45567b400bb686a9b,2019-06-19,2019-06-24T12:31:04.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us
1033,f08ff28450320ea,2019-10-21,Software and Technology,250 - 499,C-Level,Marketing,45567b400bb686a9b,2019-10-21,2019-10-21T21:06:50.000Z,No Answer,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1034,f08ff28450320ea,2019-10-21,Software and Technology,250 - 499,C-Level,Marketing,45567b400bb686a9b,2019-10-21,2019-10-21T21:06:50.000Z,No Answer,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us
1035,f08ff28450320ea,2019-10-21,Software and Technology,250 - 499,C-Level,Marketing,45567b400bb686a9b,2019-07-11,2019-07-11T23:14:48.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1036,f08ff28450320ea,2019-10-21,Software and Technology,250 - 499,C-Level,Marketing,45567b400bb686a9b,2019-07-11,2019-07-11T23:14:48.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06.b - oops apology to non-us
1037,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,c90a89b7b6494ab08,2019-12-10,2019-12-10T21:00:28.000Z,No Answer,attended_in_person,attended_event,2019_11 - tradeshow - topo open house - nov 20-21
1038,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,c90a89b7b6494ab08,2019-12-10,2019-12-10T21:00:28.000Z,No Answer,open,email_open,2019_11 - tradeshow - topo open house - nov 20-21.02_em - post show follow up 2
1039,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,c90a89b7b6494ab08,2019-12-10,2019-12-10T21:00:28.000Z,No Answer,open,email_open,2019_11 - tradeshow - topo open house - nov 20-21.01_em - post show follow up
1040,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,c90a89b7b6494ab08,2019-12-10,2019-12-10T21:00:28.000Z,No Answer,attended_in_person,attended_event,2019_11 - tradeshow - topo open house - nov 20-21
1041,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,c90a89b7b6494ab08,2019-12-10,2019-12-10T21:00:28.000Z,No Answer,open,email_open,2019_11 - tradeshow - topo open house - nov 20-21.02_em - post show follow up 2
1042,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,c90a89b7b6494ab08,2019-12-10,2019-12-10T21:00:28.000Z,No Answer,open,email_open,2019_11 - tradeshow - topo open house - nov 20-21.01_em - post show follow up
1043,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1
1044,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,attended_in_person,attended_event,2019_11 - tradeshow - topo open house - nov 20-21
1045,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite
1046,9a9c7578797bf6e,2019-12-11,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep
1047,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,open,email_open,2019_11 - tradeshow - ops stars - nov 19-21.01_em - email 1
1048,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,attended_in_person,attended_event,2019_11 - tradeshow - topo open house - nov 20-21
1049,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,open,email_open,2019_11_15 - webinar - 6sense+ series 05 - mining for gold: aligning data.01_invite
1050,9a9c7578797bf6e,2019-03-19,Software and Technology,250 - 499,Staff,Marketing,a446c786755b457a4,2019-12-10,2019-12-10T20:58:58.000Z,No Answer,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep
1051,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.02_em - invite - pmp 2
1052,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
1053,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance
1054,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite
1055,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite
1056,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance
1057,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - field event - cmo connect - sep 22-24.01_em - invite - pmp 1
1058,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance
1059,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep
1060,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance
1061,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1062,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance
1063,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.03_em - invite - pmp 3
1064,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite
1065,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance
1066,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite
1067,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance
1068,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite
1069,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite
1070,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.02_em - invite - pmp 2
1071,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
1072,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance
1073,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite
1074,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite
1075,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance
1076,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - field event - cmo connect - sep 22-24.01_em - invite - pmp 1
1077,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance
1078,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep
1079,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance
1080,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1081,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance
1082,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.03_em - invite - pmp 3
1083,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite
1084,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance
1085,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite
1086,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance
1087,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite
1088,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite
1089,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.02_em - invite - pmp 2
1090,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.01_invite
1091,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.03_re-invite last chance
1092,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.01_invite
1093,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_12 - webinar - sensei series 02 - beyond abm.01_invite
1094,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.03_re-invite last chance
1095,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - field event - cmo connect - sep 22-24.01_em - invite - pmp 1
1096,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.03_re-invite last chance
1097,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.01_invite_keep
1098,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_11_05 - webinar -6sense+ series 04 - personalize web with account-based data.03_re-invite_keep_last chance
1099,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_12 - field event - 6sense breakthrough - dec. 2-4.06 - customer speaker announcements
1100,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_01 - webinar - 6sense+ series 01 - personalize & prioritize direct gifting.03_re-invite last chance
1101,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_09 - tradeshow - cmo connect - sep 22-24.03_em - invite - pmp 3
1102,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_07_10 - webinar - sensei series 04 - going account based.01_invite
1103,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.03_re-invite last chance
1104,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.01_invite
1105,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_10_15 - webinar -6sense+ series 02 - abm search & display.03_re-invite last chance
1106,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_06_26 - webinar - sensei series 03 - uncovering demand.01_invite
1107,0793555900c09f3,2019-03-22,Manufacturing,"10,000+",Vice President,Marketing,67b0bbbc49850b976,2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,open,email_open,2019_05_29 - webinar - sensei series 01 - abm fast track.01_b_invite
1108,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1109,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1110,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,fill_out,form_fill,standard responsive form  - webinar
1111,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus/
1112,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-cut-through-the-content-clutter-3-tier-strategy-to-personalization-at-scale​/
1113,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1114,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1115,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1116,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,fill_out,form_fill,standard responsive form  - webinar
1117,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus/
1118,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-cut-through-the-content-clutter-3-tier-strategy-to-personalization-at-scale​/
1119,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1120,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:21:17.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1121,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:21:17.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1122,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:21:17.000Z,Left Voicemail,fill_out,form_fill,standard responsive form  - webinar
1123,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:21:17.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus/
1124,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:21:17.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-cut-through-the-content-clutter-3-tier-strategy-to-personalization-at-scale​/
1125,0793555900c09f3,2019-06-28,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:21:17.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1126,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1127,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1128,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,fill_out,form_fill,standard responsive form  - webinar
1129,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus/
1130,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-cut-through-the-content-clutter-3-tier-strategy-to-personalization-at-scale​/
1131,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T21:24:17.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1132,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,open,email_open,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1133,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,click,email_click,2019_10_30 - webinar -6sense+ series 03 - personalize at scale.02_registration confirmation
1134,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,fill_out,form_fill,standard responsive form  - webinar
1135,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus/
1136,0793555900c09f3,2019-10-01,Manufacturing,"10,000+",Manager,Other,440b8babc809bcc,2019-11-12,2019-11-12T20:47:54.000Z,Left Voicemail,view,known_web_visit,6sense.com/resources/events/6sense-plus-webinar-cut-through-the-content-clutter-3-tier-strategy-to-personalization-at-scale​/
